date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:11:59	41880/41880	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:26:25%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_table_id2	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitdfb2.html	(from https://www.w3schools.com/html/html_tables.asp)
22:11:59	91737/91737	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:11:33%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_tables1	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercise5d81.html	(from https://www.w3schools.com/html/html_tables.asp)
22:11:59	40925/40925	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:44:20%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_unordered	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit56b2.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:00	40970/40970	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:03:07%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_unordered_disc	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit678a.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:00	40976/40976	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:19:51%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_unordered_circle	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitfcf7.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:01	40974/40974	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:20:04%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_unordered_square	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit0e3c.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:01	42195/42195	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:09:11%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_unordered_none	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit023a.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:01	40921/40921	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:43:11%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_ordered	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit2865.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:02	40943/40943	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:54:08%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_ordered_numbers	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit1046.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:02	40941/40941	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:37:35%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_ordered_ucase	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitbc1a.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:03	40951/40951	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:09:45%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_ordered_lcase	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitbb71.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:03	40953/40953	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:51:23%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_ordered_roman_ucase	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit2272.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:03	40963/40963	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:42:01%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_ordered_roman_lcase	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitb795.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:04	40966/40966	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:42:34%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_description	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryita055.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:04	41037/41037	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:32:56%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_nested	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit4479.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:05	41145/41145	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:49:26%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_start	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit9fe3.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:05	41455/41455	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:37:50%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_lists_menu	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit0464.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:06	91157/91157	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:11:40%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_lists1	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercise7ed4.html	(from https://www.w3schools.com/html/html_lists.asp)
22:12:06	41048/41048	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2013:50:10%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_block_div	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit739b.html	(from https://www.w3schools.com/html/html_blocks.asp)
22:12:06	41063/41063	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:16:55%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_inline_span	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitb8de.html	(from https://www.w3schools.com/html/html_blocks.asp)
22:12:07	41242/41242	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:29:32%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_div_capitals	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit78bc.html	(from https://www.w3schools.com/html/html_blocks.asp)
22:12:07	42105/42105	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:07:48%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_span_red	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit1fcd.html	(from https://www.w3schools.com/html/html_blocks.asp)
22:12:10	41219/41219	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:09:01%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_classes_capitals	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitdd49.html	(from https://www.w3schools.com/html/html_classes.asp)
22:12:10	41027/41027	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:17:05%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_classes_span	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitd02a.html	(from https://www.w3schools.com/html/html_classes.asp)
22:12:10	41238/41238	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:30:09%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_classes_css	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitd886.html	(from https://www.w3schools.com/html/html_classes.asp)
22:12:11	41216/41216	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:06:55%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_classes_multiple	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryited4f.html	(from https://www.w3schools.com/html/html_classes.asp)
22:12:11	41161/41161	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:43:04%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_classes_tags	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit794f.html	(from https://www.w3schools.com/html/html_classes.asp)
22:12:11	41414/41414	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:32:14%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_classes_js	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitcfa3.html	(from https://www.w3schools.com/html/html_classes.asp)
22:12:12	91637/91637	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:11:46%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_classes1	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercise401c.html	(from https://www.w3schools.com/html/html_classes.asp)
22:12:12	41080/41080	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:44:21%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_id_css	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit89a7.html	(from https://www.w3schools.com/html/html_id.asp)
22:12:13	41632/41632	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2019:50:16%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_id_class	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitf300.html	(from https://www.w3schools.com/html/html_id.asp)
22:12:13	42406/42406	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:59:37%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_id_js	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit16e1.html	(from https://www.w3schools.com/html/html_id.asp)
22:12:14	91794/91794	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:11:48%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_id1	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercise4d98.html	(from https://www.w3schools.com/html/html_id.asp)
22:12:14	41005/41005	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:02:59%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_iframe_height_width	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitc9a6.html	(from https://www.w3schools.com/html/html_iframe.asp)
22:12:15	41026/41026	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:26:11%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_iframe_height_width_css	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit4a90.html	(from https://www.w3schools.com/html/html_iframe.asp)
22:12:15	40986/40986	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:21:43%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_iframe_frameborder	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitcfb7.html	(from https://www.w3schools.com/html/html_iframe.asp)
22:12:16	41014/41014	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:11:50%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_iframe_border2	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitc3cc.html	(from https://www.w3schools.com/html/html_iframe.asp)
22:12:16	41128/41128	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:56:21%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_iframe_target	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit8818.html	(from https://www.w3schools.com/html/html_iframe.asp)
22:12:16	91158/91158	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:11:51%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_html_iframe1	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/exercise4b21.html	(from https://www.w3schools.com/html/html_iframe.asp)
22:12:17	41006/41006	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:32:34%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_scripts_intro	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitde93.html	(from https://www.w3schools.com/html/html_scripts.asp)
22:12:17	41050/41050	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:27:52%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_script	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryita3c7.html	(from https://www.w3schools.com/html/html_scripts.asp)
22:12:17	41145/41145	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2012:57:29%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_script_html	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit974c.html	(from https://www.w3schools.com/html/html_scripts.asp)
22:12:18	41235/41235	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:50:20%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_script_styles	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryit619f.html	(from https://www.w3schools.com/html/html_scripts.asp)
22:12:18	41224/41224	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:25:20%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_script_attribute	C:/Users/11802988/Desktop/w3schools%20HTML%20offline/w3schools%20HTML%20offline/www.w3schools.com/html/tryitccc1.html	(from https://www.w3schools.com/html/html_scripts.asp)
